damage,url
17.74,http://web.archive.org/web/20240312061325if_/https://github.com/MineralsCloud/QuantumESPRESSOBase.jl
17.74,http://web.archive.org/web/20221205201637if_/http://github.com/PaccMann/paccmann_proteomics
17.73,http://web.archive.org/web/20240327131359if_/https://github.com/vyperlang/vyper
17.72,http://web.archive.org/web/20230325005326if_/http://github.com/delph-in/PyDelphin
17.65,http://web.archive.org/web/20240418210001if_/https://github.com/tbdair/ROAM
17.54,http://web.archive.org/web/20230401223542if_/https://github.com/CrowdTruth/CrowdTruth
17.47,http://web.archive.org/web/20231206223333if_/https://github.com/sjtu-marl/malib
17.46,http://web.archive.org/web/20230321070939if_/https://github.com/Buglife/buglife-android
17.45,http://web.archive.org/web/20240319180040if_/https://github.com/lightning/bolts
17.43,http://web.archive.org/web/20220217071945if_/https://github.com/pyphs/pyphs/
17.37,http://web.archive.org/web/20220820070313if_/https://github.com/CirclesUBI/whitepaper
17.37,http://web.archive.org/web/20240421222740if_/https://github.com/AstarVienna/skycalc_ipy
17.36,http://web.archive.org/web/20231205073136if_/https://github.com/chainer/chainercv
17.34,http://web.archive.org/web/20240429071102if_/https://github.com/chentsulin/awesome-graphql
17.32,http://web.archive.org/web/20240411163500if_/https://github.com/open-mmlab/mmdetection3d/
17.27,http://web.archive.org/web/20240310021426if_/https://github.com/browserify/browserify
17.26,http://web.archive.org/web/20230321013252if_/https://github.com/amsqi/pyfermions
17.18,http://web.archive.org/web/20230601054709if_/https://github.com/comit-network/comit-rs
17.14,http://web.archive.org/web/20221006040802if_/http://github.com/uni-tue-kn/p4-bier
17.11,http://web.archive.org/web/20231225221222if_/https://github.com/pypeit/PypeIt
17.08,http://web.archive.org/web/20220302135015if_/https://github.com/ahmedfgad/NumPyCNN
17.06,http://web.archive.org/web/20221104181742if_/https://github.com/zzz1515151/self-supervised_learning_sketch
17.0,http://web.archive.org/web/20220705045739if_/https://github.com/NASA/Lightkurve
16.93,http://web.archive.org/web/20231201175725if_/https://github.com/mir-am/LightTwinSVM
16.89,http://web.archive.org/web/20221024120830if_/http://github.com/KunZhou9646/emotional-voice-conversion-with-CycleGAN-and-CWT-for-Spectrum-and-F0
16.87,http://web.archive.org/web/20240215154508if_/https://github.com/darkoperator/dnsrecon
16.85,http://web.archive.org/web/20200907172349if_/https://github.com/ThomasEdwardRiley/nestcheck/
16.82,http://web.archive.org/web/20221017080557if_/http://github.com/mschauer/ZigZagBoomerang.jl
16.8,http://web.archive.org/web/20231205035151if_/https://github.com/sbt/sbt
16.79,http://web.archive.org/web/20240405011322if_/https://github.com/openfaas/faas-netes
16.69,http://web.archive.org/web/20240327111659if_/https://github.com/PaddlePaddle/Paddle-Lite
16.61,http://web.archive.org/web/20221027010832if_/http://github.com/qiuqiangkong/sampleRNN_acoustic_scene_generation
16.57,http://web.archive.org/web/20220617162500if_/https://github.com/rometsch/vortector
16.52,http://web.archive.org/web/20230607202744if_/https://github.com/nliulab/HRnV-Calc
16.47,http://web.archive.org/web/20221130050255if_/http://github.com/yueliu1999/DCRN
16.42,http://web.archive.org/web/20240414220441if_/https://github.com/containers/bubblewrap
16.27,http://web.archive.org/web/20230324060040if_/https://github.com/clvrai/furniture
16.27,http://web.archive.org/web/20240413233718if_/https://github.com/nazim1021/OOD-detection-using-OECC
16.23,http://web.archive.org/web/20220705104044if_/https://github.com/wtbarnes/synthesizAR
16.21,http://web.archive.org/web/20240413160720if_/https://github.com/oliexdev/openWorkout
16.21,http://web.archive.org/web/20220421143402if_/https://github.com/xumengwei/EdgeWorkloadsTraces
16.2,http://web.archive.org/web/20221020112515if_/http://github.com/JuDFTteam/aiida-spirit
16.19,http://web.archive.org/web/20231119060347if_/http://github.com/mattpitkin/scotchcorner
16.18,http://web.archive.org/web/20230308051526if_/http://github.com/VITA-Group/Unified-LTH-GNN
16.16,http://web.archive.org/web/20221006044443if_/https://github.com/syn-proxy
16.15,http://web.archive.org/web/20240421222740if_/https://github.com/AstarVienna/skycalc_ipy
16.15,http://web.archive.org/web/20201223032341if_/https://github.com/jackkamm/einsum2
16.13,http://web.archive.org/web/20240229181529if_/https://github.com/hukkelas/DeepPrivacy
16.12,http://web.archive.org/web/20231118163244if_/https://github.com/smistad/FAST/
16.1,http://web.archive.org/web/20221024033155if_/http://github.com/tdhock/neuroblastoma-data
16.09,http://web.archive.org/web/20221021004940if_/https://github.com/uncbiag/mermaid
16.06,http://web.archive.org/web/20230321014310if_/https://github.com/AIMLab-UBC/MIDL2020
16.06,http://web.archive.org/web/20231210081223if_/https://github.com/geotools/geotools
16.05,http://web.archive.org/web/20240413220244if_/https://github.com/doerlbh/MentalRL
