uri,stars,archived_file_percent,archived_file_count,total_file_count,f_0,f_1,f_2,f_3,f_4,f_5
http://web.archive.org/web/20240128085701/https://github.com/shangtse/robust-physical-attack,158,0.13793103448275862,4,29,0.0,0.23529411764705882,,,,
http://web.archive.org/web/20230321040625/https://github.com/citygml4j/citygml4j,123,0.005061460592913955,7,1383,0.7777777777777778,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20230409171851/https://github.com/FreddeFrallan/Multilingual-CLIP,775,0.1780821917808219,13,73,0.8333333333333334,0.0,0.1875,0.0,,
http://web.archive.org/web/20230406030847/https://github.com/PruneTruong/DenseMatching,702,0.0,0,232,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20220517163656/https://github.com/sinairv/GridSoccerSimulator,12,0.0039447731755424065,2,507,0.3333333333333333,0.034482758620689655,0.0,0.0,0.0,0.0
http://web.archive.org/web/20221207200438/https://github.com/zackthoutt/wine-deep-learning,123,0.16666666666666666,1,6,0.16666666666666666,,,,,
http://web.archive.org/web/20240429013213/https://github.com/jleamer/DMM,1,0.0,0,157,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20231025194302/https://github.com/lanl/pyHarmonySearch,81,0.0,0,14,0.0,0.0,,,,
http://web.archive.org/web/20240419054449/https://github.com/pderichai/syntactic-entailment,2,0.0064516129032258064,1,155,0.5,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20221205234323/https://github.com/dmort27/uriel-phonology,9,0.0,0,17,0.0,0.0,,,,
http://web.archive.org/web/20221206234256/https://github.com/edwardzhou130/Panoptic-PolarNet,170,0.037037037037037035,1,27,0.0,0.05263157894736842,0.0,,,
http://web.archive.org/web/20230321060531/https://github.com/cns-iu/make-a-vis,7,0.015113350125944584,12,794,0.8,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20221013035214/https://github.com/exoplanetvetting/DAVE,10,0.0,0,1261,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20240419082815/https://github.com/OSU-slatelab_residual_mimic/net,4,0.0,0,13,0.0,,,,,
http://web.archive.org/web/20240416200453/https://github.com/taosir_cnn_handwritten_chinese/recognition,519,0.0,0,39,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20240413215409/https://github.com/vincentchu/eth-private-net,354,0.21428571428571427,3,14,0.42857142857142855,0.0,0.0,,,
http://web.archive.org/web/20240414040119/https://github.com/fulldecent/system-bus-radio,6486,0.16666666666666666,4,24,0.8,0.0,0.0,,,
http://web.archive.org/web/20240412152358/https://github.com/anjith2006_bob_paper_oneclass_mccnn/2019,1,0.0,0,2,0.0,,,,,
http://web.archive.org/web/20240502154304/https://github.com/mitre7_ngboost_pv/forecasting,14,0.0,0,4,0.0,,,,,
http://web.archive.org/web/20230518162228/https://github.com/DYNI-TOULON/fastchirplet,4,0.0,0,75,0.0,0.0,0.0,,,
http://web.archive.org/web/20240414221512/https://github.com/dbajic/degen,3,0.0,0,4,0.0,,,,,
http://web.archive.org/web/20230531185710/https://github.com/pymor/dune-pymor,1,0.014285714285714285,1,70,0.09090909090909091,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20231122191057/https://github.com/mariars/ThompsonGroupF,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20221128144854/https://github.com/nwlandry/hypergraph-assortativity,5,0.0,0,40,0.0,0.0,,,,
http://web.archive.org/web/20230318085338/https://github.com/ycjing/Neural-Style-Transfer-Papers,1628,0.3333333333333333,1,3,0.3333333333333333,,,,,
http://web.archive.org/web/20221125005747/https://github.com/zhangylch/REANN,56,0.0,0,201,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20230803112000/https://github.com/teaching-lab/reflective-diary,26,0.05263157894736842,2,38,0.5,0.0,,,,
http://web.archive.org/web/20240416061838/https://github.com/bapowellphys_LSB_cover/mods,0,0.0,0,3,0.0,,,,,
http://web.archive.org/web/20231202162116/https://github.com/magronp/bregmisi,6,0.0,0,21,0.0,0.0,0.0,,,
http://web.archive.org/web/20230130081530/https://github.com/UBC-NLP_coling2020_machine_generated/text,2,0.3333333333333333,1,3,0.3333333333333333,,,,,
http://web.archive.org/web/20201016103638/https://github.com/meghana-kshirsagar/treemtl,0,0.0,0,43,0.0,0.0,,,,
http://web.archive.org/web/20240227225856/https://github.com/foges/pogs,88,0.006134969325153374,1,163,0.0,0.14285714285714285,0.0,0.0,0.0,
http://web.archive.org/web/20240309212316/https://github.com/unicamp-dl/mMARCO,143,0.1111111111111111,1,9,0.2,0.0,,,,
http://web.archive.org/web/20220729013337/https://github.com/chervias/DustFilaments,0,0.0,0,19,0.0,0.0,0.0,,,
http://web.archive.org/web/20240325150042/https://github.com/kklocke_MBL/network,0,0.0,0,4,0.0,,,,,
http://web.archive.org/web/20221209095213/https://github.com/dsvilarkovic_dynamic_plane_convolutional/onet,39,0.0,0,169,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20221221034646/https://github.com/fwinter/quda,2,0.0,0,150,0.0,0.0,0.0,,,
http://web.archive.org/web/20240415085353/https://github.com/zenili/Wide-Area-Damping-Control-2019,3,0.5,2,4,0.5,,,,,
http://web.archive.org/web/20221022050358/https://github.com/ruotianluo_self-critical/PyTorch,998,0.04,4,100,0.5,0.037037037037037035,0.0,,0.0,
http://web.archive.org/web/20231014084728/https://github.com/pixelogik/NearPy,766,0.0,0,63,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20231113040732/https://github.com/t-bast/lightning-docs,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20240410024417/https://github.com/bnagy/mqdq-parser,5,0.14705882352941177,5,34,0.2,0.16,0.0,,,
http://web.archive.org/web/20230726064223/https://github.com/ESGF/esgf-dream-data-service,0,0.0,0,12,0.0,0.0,,,,
http://web.archive.org/web/20230808213412/https://github.com/denizbeser/gaps,0,0.0,0,85,0.0,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20240414164416/https://github.com/aabecker/swarmcontrolsandbox,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20240226053909/https://github.com/ytzemih/yap,1,0.0,0,6,0.0,0.0,,,,
http://web.archive.org/web/20231206062802/https://github.com/sbadirli/Bayesian-ZSL,3,0.0,0,15,0.0,,,,,
http://web.archive.org/web/20230209142117/https://github.com/yz93/anchor-diff-VOS,115,0.05,1,20,0.2,0.0,0.0,,,
http://web.archive.org/web/20180617155434/https://github.com/MiFormisano/miformisano,0,0.0,0,10,0.0,,,,,
http://web.archive.org/web/20231016095938/https://github.com/danielBCN/faas-parallelism-benchmark,3,0.0,0,318,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20240416113419/https://github.com/ismailguzel/TDA-HC,2,0.0,0,342,0.0,0.0,0.0,,,
http://web.archive.org/web/20211118042020/https://github.com/lsabrinax/VideoTextSCM,17,0.018518518518518517,1,54,0.14285714285714285,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20230627012207/https://github.com/anavaldi_fairness/nsga,6,0.0044004400440044,4,909,0.4444444444444444,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20230928101840/https://github.com/CMU-SAFARI/Apollo,27,0.2222222222222222,4,18,1.0,0.0,,,,
http://web.archive.org/web/20231019012052/https://github.com/tafseer-nayeem/BengaliReadability,9,0.0,0,248,0.0,,0.0,0.0,0.0,
http://web.archive.org/web/20230617192536/https://github.com/ytongbai/SemanticPartDetection,9,0.0,0,23,0.0,0.0,,,,
http://web.archive.org/web/20230124185327/https://github.com/argonne-lcf/balsam,77,0.027777777777777776,9,324,0.21428571428571427,0.0,0.046511627906976744,0.0,0.0,0.0
http://web.archive.org/web/20230627041929/https://github.com/hannorein/JanusPaper,3,0.0,0,7,0.0,,,,,
http://web.archive.org/web/20221107165926/https://github.com/HarvardPL/formulog,155,0.0029806259314456036,2,671,0.14285714285714285,0.09090909090909091,0.0,0.0,0.0,0.0
http://web.archive.org/web/20240306184000/https://github.com/teamookla/ookla-open-data,230,0.23529411764705882,4,17,1.0,1.0,,0.125,0.0,
http://web.archive.org/web/20220617175157/https://github.com/rdemaria/pytimber,12,0.0,0,2,0.0,,,,,
http://web.archive.org/web/20230209213100/https://github.com/Francis-Hsu/alocv,1,0.0,0,28,0.0,0.0,0.0,,,
http://web.archive.org/web/20221012031001/https://github.com/UncleMEDM/PUGAN-pytorch,81,0.0,0,78,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20230225135754/https://github.com/facebookresearch/inversecooking,620,0.0,0,28,0.0,0.0,0.0,,,
http://web.archive.org/web/20231116015206/https://github.com/jpgallagher/absint4pe,0,0.0,0,6,0.0,,,,,
http://web.archive.org/web/20240312025018/https://github.com/dut-media-lab/MultiPropReg,3,0.0,0,38,0.0,0.0,0.0,,,
http://web.archive.org/web/20230228090022/https://github.com/libmoon/libmoon,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20240415230412/https://github.com/bobye_d2/kmeans,12,0.0,0,59,0.0,0.0,0.0,,,
http://web.archive.org/web/20221101182142/https://github.com/Eilene/GWNN,65,0.0,0,42,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20211014233356/https://github.com/palVJ/SaddlePointApproxInBinaryGWAS,2,0.0,0,19,0.0,0.0,0.0,,,
http://web.archive.org/web/20240324114445/https://github.com/csxmli2016/DFDNet,918,0.18120805369127516,27,149,1.0,0.23684210526315788,0.2191780821917808,0.0,0.0,0.0
http://web.archive.org/web/20230321134956/https://github.com/HzFu_DES/code,18,0.0,0,18,0.0,0.0,0.0,,,
http://web.archive.org/web/20221123115718/https://github.com/nteract/data-explorer,105,0.05063291139240506,4,79,0.18181818181818182,0.0,0.0,,,
http://web.archive.org/web/20240312025352/https://github.com/KfGao2021/antoencoder-v01,2,0.0,0,388,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20220525095532/https://github.com/soumyasanyal/mt-cgcnn,59,0.0,0,117,0.0,0.0,0.0,,,
http://web.archive.org/web/20240413225552/https://github.com/JunYongJeong/VSTG-MTL,13,0.10526315789473684,2,19,0.10526315789473684,,,,,
http://web.archive.org/web/20231108071754/https://github.com/ranocha_BSeries/jl,27,0.0,0,52,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20230325190516/https://github.com/HiLab-git/DTC,297,0.008064516129032258,1,124,0.0,0.0,0.058823529411764705,0.0,,
http://web.archive.org/web/20240413165015/https://github.com/anonytomatous/docker-D4J-multifault,1,0.0,0,4555,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20230502065136/https://github.com/naoking158/ARCH,0,0.0,0,3,0.0,,,,,
http://web.archive.org/web/20231212171959/https://github.com/sberbank-ai-lab/LightAutoML,903,0.047244094488188976,12,254,0.9090909090909091,0.023809523809523808,0.011904761904761904,0.0,0.0,0.0
http://web.archive.org/web/20240327004120/https://github.com/microsoft/VoxHRNet,21,0.0,0,24,0.0,0.0,,,,
http://web.archive.org/web/20240106184907/https://github.com/jbrunelle/DataSets,1,0.5,2,4,0.5,,,,,
http://web.archive.org/web/20240411171241/https://github.com/jac99/MinkLoc3D,135,0.03333333333333333,1,30,0.0,0.037037037037037035,,,,
http://web.archive.org/web/20220616134440/https://github.com/glenmcgee/misclassICS,0,0.0,0,99,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20220709063542/https://github.com/rgiostri/robustcurvelet,2,0.0,0,21,0.0,0.0,,,,
http://web.archive.org/web/20240413150903/https://github.com/LHCJet/JETII,0,0.0,0,5,0.0,,,,,
http://web.archive.org/web/20230104153828/https://github.com/Davidham3/STSGCN,370,0.030303030303030304,1,33,0.0,0.16666666666666666,0.0,,,
http://web.archive.org/web/20221217130503/https://github.com/hipster-philology/nlp-pie-taggers,11,0.0,0,73,0.0,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20230105155308/https://github.com/acmi-lab/counterfactually-augmented-data,169,0.13513513513513514,5,37,1.0,,0.0,0.0,,
http://web.archive.org/web/20240411172153/https://github.com/arthurbra/sequential-sentence-classification,12,0.0,0,29,0.0,0.0,,,,
http://web.archive.org/web/20221225195614/https://github.com/yandexdataschool/MLatImperial2017,82,0.10526315789473684,4,38,0.2222222222222222,0.0,,,,
http://web.archive.org/web/20230328024752/https://github.com/brain-research/ncp,62,0.2222222222222222,4,18,1.0,,0.0,,,
http://web.archive.org/web/20221014131048/https://github.com/mahyarfazlyab/DeepSDP,13,0.0,0,49,0.0,0.0,0.0,,,
http://web.archive.org/web/20220701103929/https://github.com/phoebe-project/phoebe2,83,0.02287581699346405,7,306,0.875,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20230127084548/https://github.com/sucharit/KhovanovSteenrod,2,0.0,0,12,0.0,,,,,
http://web.archive.org/web/20220710065453/https://github.com/ucuapps_BraTS2021/Challenge,1,0.0,0,2,0.0,,,,,
http://web.archive.org/web/20221006234143/https://github.com/akshat0123/RShareChicago,0,0.0,0,80,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20221207144733/https://github.com/ICRAR/f2j,3,0.0,0,11,0.0,0.0,,,,
http://web.archive.org/web/20230523122936/https://github.com/PawanKalyanJada/hasoc,0,0.0,0,15,0.0,0.0,0.0,,,
http://web.archive.org/web/20221012063610/https://github.com/jiangycTarheel-zz/Adversarial-MultiHopQA,10,0.0,0,35,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20230330174658/https://github.com/simonsobs/ocs,17,0.0,0,167,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20220709090251/https://github.com/devanshkv/pysigproc,8,0.09090909090909091,1,11,0.1111111111111111,0.0,0.0,,,
http://web.archive.org/web/20240213184421/https://github.com/jkeiren/paritygame-generator,8,0.0,0,175,0.0,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20220802225926/https://github.com/hantke_pso/bacco,0,0.0,0,13,0.0,0.0,0.0,,,
http://web.archive.org/web/20221101042850/https://github.com/cvhciKIT/sloth,611,0.0,0,91,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20230308163705/https://github.com/disiji/active-assess,1,0.0,0,28,0.0,0.0,,,,
http://web.archive.org/web/20240309103858/https://github.com/k0dai/density,1021,0.0,0,33,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20240429012035/https://github.com/SRomansky/SourcererCC,1,0.0,0,137,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20231019140210/https://github.com/Netflix/ndbench,362,0.004016064257028112,1,249,0.0,0.03571428571428571,0.0,,0.0,0.0
http://web.archive.org/web/20231119142207/https://github.com/Megvii-BaseDetection/4K-Face,35,0.0,0,2,0.0,,,,,
http://web.archive.org/web/20231213142931/https://github.com/GalacticDynamics-Oxford/pyfalcon,7,0.0,0,54,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20201124000807/https://github.com/abender14_Nepal_HT/DEA,0,0.0,0,42,0.0,0.0,,,,
http://web.archive.org/web/20230426214516/https://github.com/icometrix/DICOM2nifti,354,0.0022271714922048997,1,449,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20240410023635/https://github.com/chineseocr/chineseocr,5976,0.25,16,64,0.9411764705882353,0.0,0.0,,,
http://web.archive.org/web/20231022150743/https://github.com/qiangyao1988/Toward-tag-free-ABSA,7,0.0,0,11,0.0,0.0,,,,
http://web.archive.org/web/20230325195239/https://github.com/lancopku/Multi-Order-LSTM,9,0.0,0,22,0.0,0.0,0.0,,,
http://web.archive.org/web/20240414193518/https://github.com/serenabooth/Bayes-TrEx,15,0.009259259259259259,1,108,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20231117140525/https://github.com/tboudreaux/pyBJD,5,0.0,0,9,0.0,0.0,,,,
http://web.archive.org/web/20240429011711/https://github.com/hadi1453/Synthetic-Over-sampling-with-the-Minority-and-Majority-classes-for-imbalance-problems,0,0.0,0,3,0.0,,,,,
http://web.archive.org/web/20220120170740/https://github.com/yao-lab/BCD-for-DNNs-PyTorch,5,0.0,0,8,0.0,,,,,
http://web.archive.org/web/20240111074413/https://github.com/UNITN-KDI-2020/COVID-data-integration,0,0.0,0,154,0.0,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20240106031224/https://github.com/SegmentationBLWX/sssegmentation,820,0.0,0,895,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20231116214507/https://github.com/marmus12/nnctx,5,0.0,0,35,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20240416183223/https://github.com/precice_precice_github/io,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20230129063841/https://github.com/AlexiaJM_score_sde_fast/sampling,104,0.0,0,71,0.0,0.0,0.0,,,
http://web.archive.org/web/20221222001634/https://github.com/olivercliff/assessing-linear-dependence,17,0.0,0,33,0.0,0.0,0.0,,,
http://web.archive.org/web/20230703214852/https://github.com/ymchen0/torchEnKF,29,0.0,0,15,0.0,0.0,,,,
http://web.archive.org/web/20240416093651/https://github.com/aseidelo/BrWac2Wiki,3,0.0,0,26,0.0,0.0,0.0,,,
http://web.archive.org/web/20231222030411/https://github.com/danieledurante/ProbitSUN,4,0.0,0,8,0.0,0.0,,,,
http://web.archive.org/web/20220609044203/https://github.com/PfeifferMicha/imhotep,29,0.0005151983513652757,1,1941,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20221014041856/https://github.com/smartshark/icb,1,0.0,0,19,0.0,0.0,0.0,,,
http://web.archive.org/web/20211112165930/https://github.com/meilfang/LMFD-PAD,39,0.0,0,25,0.0,0.0,0.0,,,
http://web.archive.org/web/20240419023942/https://github.com/square_square_github/io,1174,0.02564102564102564,2,78,0.14285714285714285,0.0,0.0,,,
http://web.archive.org/web/20230321054141/https://github.com/BerenMillidge/Dynamical-Activation-Relaxation,1,1.0,12,12,1.0,,,,,
http://web.archive.org/web/20220806210017/https://github.com/evanmiltenburg/Flickr30k-clusters,3,0.0,0,754,0.0,0.0,,,,
http://web.archive.org/web/20240415043714/https://github.com/ch237/BayesPoissonFactor,9,0.0,0,25,0.0,,,,,
http://web.archive.org/web/20240413212406/https://github.com/zf020114/CHPDet,46,0.0016891891891891893,1,592,0.125,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20221029075219/https://github.com/VLOGroup/dvs-panotracking,35,0.0,0,36,0.0,0.0,0.0,,,
http://web.archive.org/web/20230627042732/https://github.com/matthew-hirn/C-1-1-Interpolation,2,0.0,0,18,0.0,,,,,
http://web.archive.org/web/20230313062404/https://github.com/jhol/pyadf435x,65,0.0,0,26,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20240327131422/https://github.com/Livox-SDK/LIO-Livox,680,0.10344827586206896,6,58,0.0,0.375,0.0,,,
http://web.archive.org/web/20240411171537/https://github.com/bita-github/MRP-FER,7,0.0,0,10,0.0,,,,,
http://web.archive.org/web/20230327111358/https://github.com/jia-kai/SANM,33,0.0,0,196,0.0,0.0,0.0,,,
http://web.archive.org/web/20231116123159/https://github.com/michaelzevin/kickIT,1,0.0,0,21,0.0,0.0,0.0,,,
http://web.archive.org/web/20230312043757/https://github.com/DengPingFan/FS2K,39,0.0,0,11,0.0,0.0,,,,
http://web.archive.org/web/20220225052218/https://github.com/opensbli/opensbli,76,0.0,0,144,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20220622145547/https://github.com/Miatto-research-group/Poenta,8,0.0,0,12,0.0,0.0,,,,
http://web.archive.org/web/20221014011105/https://github.com/korymath/jann,35,0.017241379310344827,1,58,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20230218191737/https://github.com/PlusLabNLP/Plot-guided-Coherence-Evaluation,9,0.015873015873015872,1,63,0.09090909090909091,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20240422065910/https://github.com/GNOME/libxml2,602,0.01361573373676248,54,3966,0.5411764705882353,0.008676789587852495,0.0,0.0,,
http://web.archive.org/web/20221223035225/https://github.com/gopcua/opcua,903,0.008438818565400843,2,237,0.08695652173913043,0.0,0.0,0.0,,
http://web.archive.org/web/20220710025903/https://github.com/zariuq/enigmatic,0,0.0,0,28,0.0,0.0,0.0,,,
http://web.archive.org/web/20230715154123/https://github.com/JuliaSymbolics_Metatheory/jl,363,0.08433734939759036,7,83,0.6,0.0,0.027777777777777776,0.0,,
http://web.archive.org/web/20230410232005/https://github.com/HazyResearch/mandoline,31,0.0,0,6,0.0,,,,,
http://web.archive.org/web/20240411170010/https://github.com/hiun/refinable,2,0.05263157894736842,1,19,0.14285714285714285,0.0,,,,
http://web.archive.org/web/20200914073104/https://github.com/piccolo255/mhd2d-solver,1,0.0,0,402,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20230614191828/https://github.com/haven-jeon/NIADic,33,0.0,0,15,0.0,0.0,0.0,,,
http://web.archive.org/web/20220121053105/https://github.com/csetzer/bitcoinAgda,3,0.0,0,133,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20221206160316/https://github.com/tohinz/multiple-objects-gan,113,0.0,0,83,0.0,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20230521065929/https://github.com/intrinsic-propensity/turing-machine,77,0.0,0,5,0.0,,,,,
http://web.archive.org/web/20221121054330/https://github.com/ag-sc/AMUSE,3,0.0017889087656529517,1,559,0.16666666666666666,,,0.0,0.0,0.0
http://web.archive.org/web/20240411232122/https://github.com/Embedding/Chinese-Word-Vectors,11928,0.3,3,10,1.0,0.0,0.0,,,
http://web.archive.org/web/20221122143318/https://github.com/IBM/geostats-gen-error,3,0.2777777777777778,5,18,0.0,0.45454545454545453,,,,
http://web.archive.org/web/20230114155614/https://github.com/osqp/cuosqp,84,0.0,0,27,0.0,0.0,0.0,,,
http://web.archive.org/web/20221225025241/https://github.com/ronsaldo/woden,13,0.0,0,1161,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20230523130632/https://github.com/hyeon-jo/PSPNet,3,0.0,0,3,0.0,0.0,,,,
http://web.archive.org/web/20221225051032/https://github.com/nar-k/NeurIPS-2018,3,0.0,0,2,0.0,,,,,
http://web.archive.org/web/20240205021010/https://github.com/Tichavsky/tensor-decomposition,5,0.03225806451612903,1,31,0.058823529411764705,0.0,,,,
http://web.archive.org/web/20221206135617/https://github.com/Kiarahmani/CLOTHO,4,0.0,0,495,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20231115235012/https://github.com/jvrlag/riemann,3,0.0,0,39,0.0,0.0,,,,
http://web.archive.org/web/20231125200002/https://github.com/dvgreetham/domset,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20201104183041/https://github.com/lsst_sims/photUtils,4,0.0,0,70,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20240415040118/https://github.com/weifengliu-ssslab_Benchmark_SpTRSM_using/CSC,12,0.0,0,23,0.0,0.0,,,,
http://web.archive.org/web/20221012024303/https://github.com/allenai_semantic/fragments,8,0.0,0,114,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20240411172308/https://github.com/Juliachang/SC-CAM,179,0.0,0,28,0.0,0.0,,,,
http://web.archive.org/web/20221024190857/https://github.com/rohdelab_rcdt_ns/classifier,3,0.02830188679245283,3,106,1.0,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20240327033259/https://github.com/sandamal/lid-svm,2,0.0,0,14,0.0,0.0,0.0,,,
http://web.archive.org/web/20221126231409/https://github.com/LFITaskForce/benchmark,8,0.0,0,32,0.0,0.0,0.0,,,
http://web.archive.org/web/20230512035452/https://github.com/ssnam92/KSPies,11,0.0,0,150,0.0,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20221127023720/https://github.com/graphframes/graphframes,1002,0.0,0,115,0.0,0.0,0.0,0.0,,0.0
http://web.archive.org/web/20230216162312/https://github.com/seijimaekawa/GenCAT,10,0.0,0,148,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20221207070212/https://github.com/rpryzant/causal-text,70,0.08333333333333333,1,12,0.0,0.1111111111111111,,,,
http://web.archive.org/web/20200910180324/https://github.com/iagw/masterdatetime,2,0.0,0,14,0.0,0.0,0.0,,,
http://web.archive.org/web/20231122231644/https://github.com/spougkakiotis_Inexact/IP-PMM,2,0.0,0,268,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20240411165554/https://github.com/wangxiao5791509_MFG_RGBT_Tracking/PyTorch,16,0.030303030303030304,1,33,0.1111111111111111,0.0,0.0,0.0,,
http://web.archive.org/web/20230530192417/https://github.com/arminbiere/kissat,487,0.009398496240601503,5,532,0.1111111111111111,0.01532567049808429,0.0,,,
http://web.archive.org/web/20240304090403/https://github.com/tchen-research_new_cg/variants,3,0.0,0,1237,0.0,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20240415034543/https://github.com/zoezhou1999/BeautifyBasedOnGAN,70,0.0023923444976076554,1,418,0.03571428571428571,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20230124172734/https://github.com/prajjwal1_adaptive/transformer,43,0.0,0,38,0.0,0.0,,,,
http://web.archive.org/web/20230530013250/https://github.com/julianmack_Data/Assimilation,38,0.0,0,417,0.0,0.0,0.0,0.0,0.0,
http://web.archive.org/web/20220709034224/https://github.com/moble/SphericalFunctions,7,0.0,0,19,0.0,0.0,,,,
http://web.archive.org/web/20230417072141/https://github.com/Gabriel-p/multiESS,6,0.0,0,4,0.0,,,,,
http://web.archive.org/web/20221205184322/https://github.com/ucfnlp/summarization-dpp-capsnet,12,0.0,0,150,0.0,,0.0,0.0,,
http://web.archive.org/web/20221017090555/https://github.com/erwanM974_hibou/label,1,0.0,0,396,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20220628005539/https://github.com/dpthorngren/PlanetSlicer,0,0.0,0,3,0.0,,,,,
http://web.archive.org/web/20221127005606/https://github.com/dutykh/libs,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20231205024028/https://github.com/gap-packages/JupyterKernel,19,0.0,0,44,0.0,0.0,0.0,,,
http://web.archive.org/web/20200917200115/https://github.com/ID-Chain/IEA-API,1,0.022388059701492536,3,134,0.125,0.0,0.0,0.0,,
http://web.archive.org/web/20240423051139/https://github.com/nirenzang/Optimal-Selfish-Mining-Strategies-in-Bitcoin,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20210117183131/https://github.com/Kai-Xuan/ETH-80,13,0.0,0,6569,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20230321003616/https://github.com/davidath/ncsr-atmo-learn,1,0.0,0,62,0.0,0.0,0.0,,,
http://web.archive.org/web/20221012145418/https://github.com/chenxi116_PNASNet/TF,101,0.0,0,7,0.0,,,,,
http://web.archive.org/web/20230601180409/https://github.com/annlia/smcemmpmDemo,1,0.0,0,28,0.0,0.0,0.0,,,
http://web.archive.org/web/20220504143233/https://github.com/dhruvdcoder/sparse-structured-attention,0,0.0,0,21,0.0,0.0,,,,
http://web.archive.org/web/20220120225435/https://github.com/thjashin/gp-infer-net,41,0.0,0,42,0.0,0.0,0.0,0.0,,
http://web.archive.org/web/20221025050007/https://github.com/gabrielmittag/NISQA,738,0.2222222222222222,4,18,0.42857142857142855,0.09090909090909091,,,,
http://web.archive.org/web/20201117102818/https://github.com/gcambara/wav2letter,0,0.002320185614849188,1,431,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
http://web.archive.org/web/20231119044430/https://github.com/DeepMicroscopy_MITOS_WSI/CMC,20,0.0,0,61,0.0,0.0,,,,
